SchoolYear,OrganizationLevel,County,ESDOrganizationId,ESDName,DistrictOrganizationId,DistrictCode,DistrictName,StudentCount_OrganizationTotal,LanguageName,StudentCount_PrimaryLanguage,StudentCount_LanguageSpokenAtHome,StudentCount_PreferredFamilyLanguage,DataAsOf
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Bosnian,3,2,3,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Cebuano,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Chinese-Cantonese,2,1,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Chinese-Mandarin,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Chuuk,8,5,8,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Creole,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Dari,18,16,16,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Dinka,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Dutch,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Egyptian-Arabic,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,English,3491,3551,3616,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Eritai,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Farsi,2,2,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,French,3,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Haida,1,2,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Hmong,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Indonesian,3,3,3,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Jamaican Creole English,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Karen,2,2,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Kinyarwanda,4,0,4,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Kurdish,2,1,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Lakota,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Marshallese,16,11,9,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Norwegian,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Pashto,6,6,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Persian,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Portuguese,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Pushtu,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Q'anjob'al,1,1,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Russian,66,46,36,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Shona,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Spanish,114,107,86,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Swahili,8,10,8,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Tagalog,2,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Tigrinya,6,5,6,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Ukrainian,21,18,14,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,100001,Educational Service District 101,100291,32363,West Valley School District (Spokane),3811,Vietnamese,10,5,5,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,105675,32907,Innovation Spokane Schools,265,English,262,265,264,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,105675,32907,Innovation Spokane Schools,265,French,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,105675,32907,Innovation Spokane Schools,265,German,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,105675,32907,Innovation Spokane Schools,265,Hungarian,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Afrikaans,2,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Albanian,0,2,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Arabic,5,1,5,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Bosnian,2,1,5,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Burmese,5,3,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Chinese-Mandarin,2,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,English,797,821,892,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Farsi,11,11,3,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,French,2,4,3,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Haitian Creole,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Hindi,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Japanese,5,3,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Maltese,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Marshallese,7,5,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Nepali,13,10,8,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Portuguese,3,2,3,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Russian,23,21,11,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Spanish,19,16,15,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Swahili,5,3,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Tagalog,3,2,2,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Tigrinya,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105798,Washington State Charter School Commission,105813,32901,Spokane International Academy,909,Vietnamese,2,1,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,106257,32903,Lumen Public School,46,English,42,44,45,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,106257,32903,Lumen Public School,46,Marshallese,2,1,1,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,106257,32903,Lumen Public School,46,Spanish,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Spokane,105886,Spokane Public Schools Charter Authorizer,106257,32903,Lumen Public School,46,Swahili,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100043,33036,Chewelah School District,885,American Sign Language,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100043,33036,Chewelah School District,885,English,881,882,882,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100043,33036,Chewelah School District,885,Japanese,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100043,33036,Chewelah School District,885,Spanish,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100043,33036,Chewelah School District,885,Ukrainian,2,2,2,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100051,33206,Columbia (Stevens) School District,134,English,134,133,134,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100051,33206,Columbia (Stevens) School District,134,Spanish,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Armenian,0,0,1,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Chinese-Mandarin,2,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Chinese-Taiwanese,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,English,1834,1838,1853,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,French,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,German,1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Gujarati,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Hindi,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Italian,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Punjabi,2,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Russian,18,20,8,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Spanish,10,9,10,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Tagalog,0,0,2,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Ukrainian,1,0,3,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100053,33115,Colville School District,1872,Unknown,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100085,33205,Evergreen School District (Stevens),42,English,42,42,42,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Amharic,5,0,3,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Arabic,6,2,4,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Chinese-Unspecified,2,1,1,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,English,1264,1294,1297,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,"Hebrew, Modern",1,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Japanese,0,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Oromo,4,1,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Punjabi,4,4,4,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Russian,12,10,8,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Samoan,1,0,0,2025 Oct 30 12:00:00 AM
2024-25,District,Stevens,100001,Educational Service District 101,100118,33212,Kettle Falls School District,1337,Somali,1,0,0,2025 Oct 30 12:00:00 AM
